,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year
20,1986-04-11 00:00:00-05:00,0.061894358556591374,0.0635236833154591,0.061894358556591374,0.062437258660793304,17222400,0.0,0.0,1986
21,1986-04-14 00:00:00-05:00,0.062437252614936344,0.06352367716440264,0.062437252614936344,0.06298015266656876,12153600,0.0,0.0,1986
22,1986-04-15 00:00:00-05:00,0.06298015266656876,0.06298015266656876,0.060808552460039106,0.06298015266656876,9302400,0.0,0.0,1986
23,1986-04-16 00:00:00-05:00,0.06298018826262425,0.06569531450156219,0.06243728790414754,0.06515241414308548,31910400,0.0,0.0,1986
24,1986-04-17 00:00:00-05:00,0.0651523487308052,0.06569524854421616,0.0651523487308052,0.06569524854421616,22003200,0.0,0.0,1986
25,1986-04-18 00:00:00-05:00,0.06569529568476135,0.06569529568476135,0.06298017022350429,0.06352369487285614,21628800,0.0,0.0,1986
26,1986-04-21 00:00:00-05:00,0.06352369487285614,0.06406659507583244,0.061894369817551684,0.06352369487285614,22924800,0.0,0.0,1986
27,1986-04-22 00:00:00-05:00,0.0635236833154591,0.0635236833154591,0.062437258660793304,0.062437258660793304,15552000,0.0,0.0,1986
28,1986-04-23 00:00:00-05:00,0.062437220853070574,0.06298012062852942,0.061894321077611725,0.06270866841077805,15609600,0.0,0.0,1986
29,1986-04-24 00:00:00-05:00,0.06270871563900414,0.07003849490392908,0.06243726787685943,0.06895269453525543,62352000,0.0,0.0,1986
30,1986-04-25 00:00:00-05:00,0.06949557037664882,0.07628244707992635,0.06949557037664882,0.07329649478197098,85795200,0.0,0.0,1986
31,1986-04-28 00:00:00-04:00,0.07329650362920746,0.07438230374860778,0.07275297912329655,0.07383940368890762,28886400,0.0,0.0,1986
32,1986-04-29 00:00:00-04:00,0.07383941184069712,0.07383941184069712,0.07112428679623875,0.07166718691587448,30326400,0.0,0.0,1986
33,1986-04-30 00:00:00-04:00,0.07166719043629889,0.07221009058260289,0.06840978955847497,0.07003848999738693,30902400,0.0,0.0,1986
34,1986-05-01 00:00:00-04:00,0.07003849490392908,0.07003849490392908,0.06786689416658179,0.06895269453525543,54345600,0.0,0.0,1986
35,1986-05-02 00:00:00-04:00,0.06895269453525543,0.07003849490392908,0.06840979435091861,0.06895269453525543,20246400,0.0,0.0,1986
36,1986-05-05 00:00:00-04:00,0.06895270827255828,0.06895270827255828,0.06840980798006058,0.06840980798006058,3254400,0.0,0.0,1986
37,1986-05-06 00:00:00-04:00,0.06895269453525543,0.07003849490392908,0.06895269453525543,0.06895269453525543,9734400,0.0,0.0,1986
38,1986-05-07 00:00:00-04:00,0.06895269453525543,0.06949559471959225,0.06786689416658179,0.06895269453525543,5155200,0.0,0.0,1986
39,1986-05-08 00:00:00-04:00,0.06895267362020784,0.06949557363986969,0.068409773600546,0.06949557363986969,3542400,0.0,0.0,1986
40,1986-05-09 00:00:00-04:00,0.06949559471959225,0.06949559471959225,0.06895269453525543,0.06895269453525543,6076800,0.0,0.0,1986
41,1986-05-12 00:00:00-04:00,0.06895267362020784,0.07112427369885524,0.06895267362020784,0.06949557363986969,10483200,0.0,0.0,1986
42,1986-05-13 00:00:00-04:00,0.06949558985108295,0.07058139014369093,0.06949558985108295,0.07003848999738693,3830400,0.0,0.0,1986
43,1986-05-14 00:00:00-04:00,0.07003847365953154,0.07003847365953154,0.06949557363986969,0.06949557363986969,9302400,0.0,0.0,1986
44,1986-05-15 00:00:00-04:00,0.06949557363986969,0.07058137367919338,0.06949557363986969,0.06949557363986969,3801600,0.0,0.0,1986
45,1986-05-16 00:00:00-04:00,0.06949558985108295,0.07166719043629889,0.06949558985108295,0.07003848999738693,11952000,0.0,0.0,1986
46,1986-05-19 00:00:00-04:00,0.07003849490392908,0.07003849490392908,0.06840979435091861,0.06895269453525543,11001600,0.0,0.0,1986
47,1986-05-20 00:00:00-04:00,0.06895270827255828,0.06895270827255828,0.06786690768756287,0.06840980798006058,61977600,0.0,0.0,1986
48,1986-05-21 00:00:00-04:00,0.06840981318554597,0.0689527135193544,0.06732401251792908,0.06732401251792908,8092800,0.0,0.0,1986
49,1986-05-22 00:00:00-04:00,0.06732401251792908,0.06786691285173753,0.06732401251792908,0.06732401251792908,4406400,0.0,0.0,1986
50,1986-05-23 00:00:00-04:00,0.06732401251792908,0.06840981318554597,0.06732401251792908,0.06732401251792908,4089600,0.0,0.0,1986
51,1986-05-27 00:00:00-04:00,0.0673239735612223,0.06949557363986969,0.0673239735612223,0.06949557363986969,13881600,0.0,0.0,1986
52,1986-05-28 00:00:00-04:00,0.06949558643733156,0.07166718691587448,0.06949558643733156,0.07166718691587448,15523200,0.0,0.0,1986
53,1986-05-29 00:00:00-04:00,0.07166717035332697,0.07438229477031005,0.07112427035915743,0.07329649478197098,45676800,0.0,0.0,1986
54,1986-05-30 00:00:00-04:00,0.07383942359136557,0.07709682482755673,0.07383942359136557,0.07601102441549301,27072000,0.0,0.0,1986
55,1986-06-02 00:00:00-04:00,0.07601100392770825,0.07601100392770825,0.07383940368890762,0.07383940368890762,19728000,0.0,0.0,1986
56,1986-06-03 00:00:00-04:00,0.07383940368890762,0.07383940368890762,0.07275297912329655,0.07383940368890762,5011200,0.0,0.0,1986
57,1986-06-04 00:00:00-04:00,0.07383939477614052,0.07438229477031005,0.07275297034166606,0.07329649478197098,4723200,0.0,0.0,1986
58,1986-06-05 00:00:00-04:00,0.07329652703093649,0.07438232749700546,0.07275300235149187,0.07438232749700546,13708800,0.0,0.0,1986
59,1986-06-06 00:00:00-04:00,0.07438232749700546,0.07438232749700546,0.07329652703093649,0.07438232749700546,3427200,0.0,0.0,1986
60,1986-06-09 00:00:00-04:00,0.07438232614612673,0.07438232614612673,0.07112430036067963,0.07112430036067963,12672000,0.0,0.0,1986
61,1986-06-10 00:00:00-04:00,0.07112430036067963,0.07112430036067963,0.0700384999143302,0.07112430036067963,3427200,0.0,0.0,1986
62,1986-06-11 00:00:00-04:00,0.07112430036067963,0.07112430036067963,0.0700384999143302,0.07112430036067963,2304000,0.0,0.0,1986
63,1986-06-12 00:00:00-04:00,0.0711243094425491,0.0711243094425491,0.06786690768756287,0.06840980798006058,13708800,0.0,0.0,1986
64,1986-06-13 00:00:00-04:00,0.06840980798006058,0.06895270827255828,0.06786690768756287,0.06840980798006058,7891200,0.0,0.0,1986
65,1986-06-16 00:00:00-04:00,0.06840979929671057,0.0689526995202972,0.0673239988495373,0.06786689907312393,9590400,0.0,0.0,1986
66,1986-06-17 00:00:00-04:00,0.06840979435091861,0.07003849490392908,0.06840979435091861,0.06895269453525543,13075200,0.0,0.0,1986
67,1986-06-18 00:00:00-04:00,0.06895270827255828,0.06895270827255828,0.06732400739506517,0.06840980798006058,4348800,0.0,0.0,1986
68,1986-06-19 00:00:00-04:00,0.06840979929671057,0.0689526995202972,0.0673239988495373,0.06786689907312393,8467200,0.0,0.0,1986
69,1986-06-20 00:00:00-04:00,0.06786689365586229,0.06840979383611363,0.06786689365586229,0.06813834607601166,3801600,0.0,0.0,1986
70,1986-06-23 00:00:00-04:00,0.06813834658877391,0.06895269453525543,0.06678109379790814,0.06895269453525543,46195200,0.0,0.0,1986
71,1986-06-24 00:00:00-04:00,0.06895270827255828,0.06949560856505599,0.06786690768756287,0.06840980798006058,14572800,0.0,0.0,1986
72,1986-06-25 00:00:00-04:00,0.06840981318554597,0.0689527135193544,0.06732401251792908,0.06732401251792908,15235200,0.0,0.0,1986
73,1986-06-26 00:00:00-04:00,0.0673240155769923,0.06786691593546901,0.06515241414308548,0.06515241414308548,19152000,0.0,0.0,1986
74,1986-06-27 00:00:00-04:00,0.06515239049642203,0.06569529065785643,0.06406659017355323,0.06460949033498764,10396800,0.0,0.0,1986
75,1986-06-30 00:00:00-04:00,0.06460948813793903,0.0684097891387504,0.06406658799496598,0.06678108870983124,62352000,0.0,0.0,1986
76,1986-07-01 00:00:00-04:00,0.06678108870983124,0.06678108870983124,0.06623818856685819,0.06678108870983124,47577600,0.0,0.0,1986
77,1986-07-02 00:00:00-04:00,0.06678108870983124,0.06678108870983124,0.06623818856685819,0.06678108870983124,52617600,0.0,0.0,1986
78,1986-07-03 00:00:00-04:00,0.0673239988495373,0.06840979929671057,0.0673239988495373,0.06786689907312393,14140800,0.0,0.0,1986
79,1986-07-07 00:00:00-04:00,0.06786691593546901,0.06786691593546901,0.06515241414308548,0.06515241414308548,14054400,0.0,0.0,1986
80,1986-07-08 00:00:00-04:00,0.06515239548178504,0.06515239548178504,0.06298017022350429,0.06352369487285614,14256000,0.0,0.0,1986
81,1986-07-09 00:00:00-04:00,0.06352370242762963,0.06352370242762963,0.06026567637592437,0.06080857664346695,46137600,0.0,0.0,1986
82,1986-07-10 00:00:00-04:00,0.06080857297887382,0.061351473213698826,0.05646537110027377,0.059179872274398804,46886400,0.0,0.0,1986
83,1986-07-11 00:00:00-04:00,0.05917987584083923,0.06189437717855209,0.05917987584083923,0.06080857664346695,17395200,0.0,0.0,1986
84,1986-07-14 00:00:00-04:00,0.05917985800660066,0.06135145842234491,0.05917985800660066,0.059994205832481384,28598400,0.0,0.0,1986
85,1986-07-15 00:00:00-04:00,0.059994223912129024,0.06189437717855209,0.05917987584083923,0.06080857664346695,13190400,0.0,0.0,1986
86,1986-07-16 00:00:00-04:00,0.06135145251167152,0.06298015266656876,0.06135145251167152,0.06298015266656876,9360000,0.0,0.0,1986
87,1986-07-17 00:00:00-04:00,0.06298017145562954,0.06406659632921219,0.0624372712420321,0.06406659632921219,6940800,0.0,0.0,1986
88,1986-07-18 00:00:00-04:00,0.06406659017355323,0.06515239049642203,0.06243726524292227,0.06460949033498764,12326400,0.0,0.0,1986
89,1986-07-21 00:00:00-04:00,0.06460949033498764,0.06569529065785643,0.06460949033498764,0.06460949033498764,3513600,0.0,0.0,1986
90,1986-07-22 00:00:00-04:00,0.06460948813793903,0.06678108870983124,0.06460948813793903,0.06678108870983124,10512000,0.0,0.0,1986
91,1986-07-23 00:00:00-04:00,0.0667811152185156,0.06786691593546901,0.06515241414308548,0.06515241414308548,20793600,0.0,0.0,1986
92,1986-07-24 00:00:00-04:00,0.0662382118503122,0.06840981318554597,0.0662382118503122,0.06732401251792908,14140800,0.0,0.0,1986
93,1986-07-25 00:00:00-04:00,0.0673239988495373,0.06840979929671057,0.0673239988495373,0.06786689907312393,20448000,0.0,0.0,1986
94,1986-07-28 00:00:00-04:00,0.06786688001632067,0.06786688001632067,0.06623817980289459,0.06623817980289459,11808000,0.0,0.0,1986
95,1986-07-29 00:00:00-04:00,0.06623819081929083,0.06678109098072522,0.06352369001211884,0.06460949033498764,14054400,0.0,0.0,1986
96,1986-07-30 00:00:00-04:00,0.06460948352386296,0.06460948352386296,0.060265658243985595,0.062437258660793304,26409600,0.0,0.0,1986
97,1986-07-31 00:00:00-04:00,0.06243724978084629,0.06298014980783592,0.06189434975385666,0.06189434975385666,15638400,0.0,0.0,1986
98,1986-08-01 00:00:00-04:00,0.06189437461962995,0.06243727486472719,0.06080857412943545,0.0613514743745327,12902400,0.0,0.0,1986
99,1986-08-04 00:00:00-04:00,0.0613514743745327,0.0613514743745327,0.059722773639240966,0.0613514743745327,12441600,0.0,0.0,1986
100,1986-08-05 00:00:00-04:00,0.06135147691100952,0.06189437717855209,0.06080857664346694,0.06080857664346695,2822400,0.0,0.0,1986
101,1986-08-06 00:00:00-04:00,0.06080855664969718,0.06135145673873495,0.05917985638258387,0.06026565656065941,18316800,0.0,0.0,1986
102,1986-08-07 00:00:00-04:00,0.06026566645837509,0.060808566636575925,0.05917986610197342,0.059722766280174255,3657600,0.0,0.0,1986
103,1986-08-08 00:00:00-04:00,0.05972275647162164,0.06135145673873495,0.05972275647162164,0.06026565656065941,4147200,0.0,0.0,1986
104,1986-08-11 00:00:00-04:00,0.06135145845238945,0.06298015876499523,0.06135145845238945,0.062437258660793304,7948800,0.0,0.0,1986
105,1986-08-12 00:00:00-04:00,0.0624372712420321,0.06406659632921219,0.0624372712420321,0.06406659632921219,9993600,0.0,0.0,1986
106,1986-08-13 00:00:00-04:00,0.06406659017355323,0.06460949033498764,0.06352369001211884,0.06460949033498764,6883200,0.0,0.0,1986
107,1986-08-14 00:00:00-04:00,0.06460947958946851,0.06678107987403661,0.06460947958946851,0.06623817980289459,20131200,0.0,0.0,1986
108,1986-08-15 00:00:00-04:00,0.06623815962173182,0.0667810595274654,0.06569525971599825,0.06650961190462112,6105600,0.0,0.0,1986
109,1986-08-18 00:00:00-04:00,0.06650960059435468,0.06678104817103803,0.06569524854421616,0.06569524854421616,12787200,0.0,0.0,1986
110,1986-08-19 00:00:00-04:00,0.06569524854421616,0.06596670078094374,0.06460944891739427,0.06569524854421616,20390400,0.0,0.0,1986
111,1986-08-20 00:00:00-04:00,0.06569531450156219,0.06569531450156219,0.06515241414308548,0.06515241414308548,20764800,0.0,0.0,1986
112,1986-08-21 00:00:00-04:00,0.06515241414308548,0.06623821486003889,0.06515241414308548,0.06515241414308548,49536000,0.0,0.0,1986
113,1986-08-22 00:00:00-04:00,0.06515239675640706,0.06569529697000451,0.06298017145562954,0.06406659632921219,5760000,0.0,0.0,1986
114,1986-08-25 00:00:00-04:00,0.06406659632921219,0.06406659632921219,0.06298017145562954,0.06406659632921219,2419200,0.0,0.0,1986
115,1986-08-26 00:00:00-04:00,0.06406659507583244,0.06406659507583244,0.06352369487285614,0.06352369487285614,10857600,0.0,0.0,1986
116,1986-08-27 00:00:00-04:00,0.06352369487285614,0.06406659507583244,0.06298017022350429,0.06352369487285614,9532800,0.0,0.0,1986
117,1986-08-28 00:00:00-04:00,0.06352369487285614,0.06406659507583244,0.06352369487285614,0.06352369487285614,3427200,0.0,0.0,1986
118,1986-08-29 00:00:00-04:00,0.06352367428099868,0.06406657430798832,0.0608085496998774,0.06189434975385666,25430400,0.0,0.0,1986
119,1986-09-02 00:00:00-04:00,0.061894356827772716,0.061894356827772716,0.05945130409707945,0.06026565656065941,5212800,0.0,0.0,1986
120,1986-09-03 00:00:00-04:00,0.05972277126507327,0.05972277126507327,0.05700827014749699,0.058636970818042755,18316800,0.0,0.0,1986
121,1986-09-04 00:00:00-04:00,0.05972276900564648,0.06352369487285614,0.05972276900564648,0.06352369487285614,39427200,0.0,0.0,1986
122,1986-09-05 00:00:00-04:00,0.06352367944718446,0.06623817980289459,0.06298015492981851,0.06623817980289459,26352000,0.0,0.0,1986
123,1986-09-08 00:00:00-04:00,0.06623814835762709,0.06678104817103803,0.06569524854421616,0.06569524854421616,9619200,0.0,0.0,1986
124,1986-09-09 00:00:00-04:00,0.06569528842388514,0.0684097891387504,0.06569528842388514,0.06678108870983124,37526400,0.0,0.0,1986
125,1986-09-10 00:00:00-04:00,0.06678104817103803,0.06732394798444898,0.06569524854421616,0.06569524854421616,10886400,0.0,0.0,1986
126,1986-09-11 00:00:00-04:00,0.0656952773709323,0.06623817742256471,0.06298015266656876,0.06298015266656876,35654400,0.0,0.0,1986
127,1986-09-12 00:00:00-04:00,0.06298017510982444,0.06352369980134569,0.0613514743745327,0.0613514743745327,24451200,0.0,0.0,1986
128,1986-09-15 00:00:00-04:00,0.06135145845238945,0.062437258660793304,0.060265658243985595,0.062437258660793304,22492800,0.0,0.0,1986
129,1986-09-16 00:00:00-04:00,0.062437258660793304,0.06298015876499523,0.06135145845238945,0.062437258660793304,5184000,0.0,0.0,1986
130,1986-09-17 00:00:00-04:00,0.0624372712420321,0.06515239675640706,0.06189437102843466,0.06406659632921219,8035200,0.0,0.0,1986
131,1986-09-18 00:00:00-04:00,0.06406659017355323,0.06569529065785643,0.06406659017355323,0.06460949033498764,5356800,0.0,0.0,1986
132,1986-09-19 00:00:00-04:00,0.06460949033498764,0.06515239049642203,0.06406659017355323,0.06460949033498764,2505600,0.0,0.0,1986
133,1986-09-22 00:00:00-04:00,0.06460949654280963,0.06460949654280963,0.06406659632921219,0.06406659632921219,4492800,0.0,0.0,1986
134,1986-09-23 00:00:00-04:00,0.06406661342613207,0.06569531450156219,0.06406661342613207,0.06515241414308548,5961600,0.0,0.0,1986
135,1986-09-24 00:00:00-04:00,0.06515238370880806,0.06515238370880806,0.06406658349905858,0.06433803588151932,4780800,0.0,0.0,1986
136,1986-09-25 00:00:00-04:00,0.06433802957187441,0.06460947726766747,0.06298015266656876,0.06298015266656876,5155200,0.0,0.0,1986
137,1986-09-26 00:00:00-04:00,0.06298015266656876,0.06352367716440264,0.062437252614936344,0.06298015266656876,2332800,0.0,0.0,1986
138,1986-09-29 00:00:00-04:00,0.06298017510982444,0.06298017510982444,0.0613514743745327,0.0613514743745327,6192000,0.0,0.0,1986
139,1986-09-30 00:00:00-04:00,0.0613514743745327,0.06243727486472719,0.0613514743745327,0.0613514743745327,5184000,0.0,0.0,1986
140,1986-10-01 00:00:00-04:00,0.06135147691100952,0.06243727744609466,0.0597227761083818,0.06080857664346695,32428800,0.0,0.0,1986
141,1986-10-02 00:00:00-04:00,0.06080857664346694,0.06189437717855209,0.06026567637592437,0.06080857664346695,22723200,0.0,0.0,1986
142,1986-10-03 00:00:00-04:00,0.06080857412943545,0.06189437461962995,0.06080857412943545,0.0613514743745327,14716800,0.0,0.0,1986
143,1986-10-06 00:00:00-04:00,0.06298015492981851,0.06732397994517864,0.06298015492981851,0.06623817980289459,85334400,0.0,0.0,1986
144,1986-10-07 00:00:00-04:00,0.06623819186462657,0.06895269271463735,0.06623819186462657,0.06759544461965561,59788800,0.0,0.0,1986
145,1986-10-08 00:00:00-04:00,0.06759542590107621,0.07030992133933946,0.06678107354156045,0.06949557363986969,119606400,0.0,0.0,1986
146,1986-10-09 00:00:00-04:00,0.06949558643733156,0.07329651172106139,0.06949558643733156,0.07166718691587448,92563200,0.0,0.0,1986
147,1986-10-10 00:00:00-04:00,0.07166718880234631,0.07655391445397926,0.07058138853449368,0.07492521405220032,76752000,0.0,0.0,1986
148,1986-10-13 00:00:00-04:00,0.07492521207996858,0.07492521207996858,0.07166718691587448,0.07166718691587448,27129600,0.0,0.0,1986
149,1986-10-14 00:00:00-04:00,0.07221010447896618,0.07329652942695991,0.07221010447896618,0.07275300472974777,12873600,0.0,0.0,1986
150,1986-10-15 00:00:00-04:00,0.07275299873292278,0.07655392462152487,0.07275299873292278,0.07601102441549301,63532800,0.0,0.0,1986
151,1986-10-16 00:00:00-04:00,0.07601102441549301,0.07655392462152487,0.07546812420946115,0.07601102441549301,21859200,0.0,0.0,1986
152,1986-10-17 00:00:00-04:00,0.07601102927787373,0.07872552582163017,0.07601102927787373,0.0781826302409172,124444800,0.0,0.0,1986
153,1986-10-20 00:00:00-04:00,0.07818259168083563,0.07981128693978894,0.07655389176183673,0.07872548699378967,43545600,0.0,0.0,1986
154,1986-10-21 00:00:00-04:00,0.07926840023228528,0.08198289573192596,0.07926840023228528,0.08198289573192596,112377600,0.0,0.0,1986
155,1986-10-22 00:00:00-04:00,0.08198289573192596,0.08279724810985506,0.08144000036003472,0.08198289573192596,54576000,0.0,0.0,1986
156,1986-10-23 00:00:00-04:00,0.08198289573192596,0.08252580042390945,0.0811685526740891,0.08198289573192596,70444800,0.0,0.0,1986
157,1986-10-24 00:00:00-04:00,0.08198291960789154,0.08198291960789154,0.07926842331770545,0.0814400240778923,101376000,0.0,0.0,1986
158,1986-10-27 00:00:00-05:00,0.0819829226024557,0.08415515720844269,0.0819829226024557,0.08415515720844269,125654400,0.0,0.0,1986
159,1986-10-28 00:00:00-05:00,0.08415515738141419,0.08741255864737174,0.08415515738141419,0.08605530112981796,142646400,0.0,0.0,1986
160,1986-10-29 00:00:00-05:00,0.08605529679797237,0.08632675387987572,0.0825258234878238,0.08361224830150604,53222400,0.0,0.0,1986
161,1986-10-30 00:00:00-05:00,0.08361224747562104,0.08632675302717803,0.08306935195736648,0.08524095267057419,44380800,0.0,0.0,1986
162,1986-10-31 00:00:00-05:00,0.08524095762819679,0.08632675804795091,0.08361225233851799,0.08415515720844269,63734400,0.0,0.0,1986
163,1986-11-03 00:00:00-05:00,0.08469803898261422,0.08632674400739333,0.08469803898261422,0.08578383922576904,42192000,0.0,0.0,1986
164,1986-11-04 00:00:00-05:00,0.08578384694145914,0.08904124796390533,0.08578384694145914,0.08904124796390533,54403200,0.0,0.0,1986
165,1986-11-05 00:00:00-05:00,0.08904121224957293,0.09501374083486834,0.08849830763687637,0.09447083622217178,45100800,0.0,0.0,1986
166,1986-11-06 00:00:00-05:00,0.0944708930839742,0.09881409531934612,0.09392799746460094,0.09664249420166016,72576000,0.0,0.0,1986
167,1986-11-07 00:00:00-05:00,0.09664246585368896,0.09718537063390935,0.0944708653729949,0.09609957039356232,44323200,0.0,0.0,1986
168,1986-11-10 00:00:00-05:00,0.09609956404681509,0.09609956404681509,0.09175572960593475,0.09229863435029984,28684800,0.0,0.0,1986
169,1986-11-11 00:00:00-05:00,0.09284219890832901,0.0939279994905923,0.09284219890832901,0.09284219890832901,11894400,0.0,0.0,1986
170,1986-11-12 00:00:00-05:00,0.09284219890832901,0.09501380007285559,0.0917557645594921,0.09284219890832901,34156800,0.0,0.0,1986
171,1986-11-13 00:00:00-05:00,0.09284216759749171,0.0933850630454846,0.09121283816705962,0.09148428589105606,30211200,0.0,0.0,1986
172,1986-11-14 00:00:00-05:00,0.09148428189379877,0.09229863435029984,0.08958412926866068,0.09229863435029984,18720000,0.0,0.0,1986
173,1986-11-17 00:00:00-05:00,0.09229866951067207,0.0939279994905923,0.09121286892840878,0.09284219890832901,24307200,0.0,0.0,1986
174,1986-11-18 00:00:00-05:00,0.09284216768382691,0.09338506313232466,0.08795543760061264,0.08795543760061264,59673600,0.0,0.0,1986
175,1986-11-19 00:00:00-05:00,0.08795544539868293,0.09175574183537942,0.08795544539868293,0.09121284633874893,48729600,0.0,0.0,1986
176,1986-11-20 00:00:00-05:00,0.09121283307086807,0.09827115386724472,0.09121283307086807,0.09827115386724472,98179200,0.0,0.0,1986
177,1986-11-21 00:00:00-05:00,0.09881408115849218,0.10261501167625037,0.09881408115849218,0.1015285775065422,91065600,0.0,0.0,1986
178,1986-11-24 00:00:00-05:00,0.10152855742766621,0.11021558338195589,0.09827115686215153,0.10967268794775009,173836800,0.0,0.0,1986
179,1986-11-25 00:00:00-05:00,0.10967269064525104,0.111301386308021,0.1091297858775987,0.11075849086046219,95788800,0.0,0.0,1986
180,1986-11-26 00:00:00-05:00,0.11075848813625498,0.11130138357046078,0.10967268794775009,0.10967268794775009,38793600,0.0,0.0,1986
181,1986-11-28 00:00:00-05:00,0.10967265827855834,0.1102155535658974,0.10695816320168142,0.10804395377635956,41328000,0.0,0.0,1986
182,1986-12-01 00:00:00-05:00,0.1080440065360318,0.10858691140857106,0.10532951013362148,0.10587241500616074,40291200,0.0,0.0,1986
183,1986-12-02 00:00:00-05:00,0.10641530901193619,0.10858690983033996,0.10641530901193619,0.10641530901193619,28771200,0.0,0.0,1986
184,1986-12-03 00:00:00-05:00,0.10641525315754212,0.107501052996838,0.10532945331824625,0.10560090094804764,35164800,0.0,0.0,1986
185,1986-12-04 00:00:00-05:00,0.10560096036600405,0.108044009049015,0.10478661701839743,0.10695821791887283,42508800,0.0,0.0,1986
186,1986-12-05 00:00:00-05:00,0.10695821387658472,0.10750110942113807,0.10641530901193619,0.10641530901193619,107510400,0.0,0.0,1986
187,1986-12-08 00:00:00-05:00,0.10641530648261828,0.10750110686601246,0.1037008101841803,0.10532950609922409,22665600,0.0,0.0,1986
188,1986-12-09 00:00:00-05:00,0.10532950014382197,0.10587240496487033,0.10424369982181968,0.10478660464286804,16099200,0.0,0.0,1986
189,1986-12-10 00:00:00-05:00,0.10478655805864345,0.10587235789793933,0.10370075821934759,0.10560090094804764,27590400,0.0,0.0,1986
190,1986-12-11 00:00:00-05:00,0.10560095637501098,0.10695821387658472,0.10532950860273431,0.10641530901193619,11635200,0.0,0.0,1986
191,1986-12-12 00:00:00-05:00,0.10641528736600409,0.10641528736600409,0.10261499136686325,0.10261499136686325,25286400,0.0,0.0,1986
192,1986-12-15 00:00:00-05:00,0.10261498771688186,0.10315788313169424,0.0982711533516898,0.09989985823631287,50774400,0.0,0.0,1986
193,1986-12-16 00:00:00-05:00,0.10044274898873976,0.10261498295366488,0.10044274898873976,0.10098565369844437,77299200,0.0,0.0,1986
194,1986-12-17 00:00:00-05:00,0.10098568596720767,0.10261501574306095,0.10098568596720767,0.10207148641347885,23356800,0.0,0.0,1986
195,1986-12-18 00:00:00-05:00,0.102071476241007,0.10315790102540354,0.1015285714119297,0.10288645327091217,12672000,0.0,0.0,1986
196,1986-12-19 00:00:00-05:00,0.10315790533243573,0.10641530648261828,0.10315790533243573,0.10532950609922409,56592000,0.0,0.0,1986
197,1986-12-22 00:00:00-05:00,0.10532950860273431,0.10750110942113807,0.10532950860273431,0.10641530901193619,18316800,0.0,0.0,1986
198,1986-12-23 00:00:00-05:00,0.10641531149016004,0.10750111192464828,0.10641531149016004,0.10750111192464828,23788800,0.0,0.0,1986
